Date,Event,Fight,Fighter,Opponent,Url,Weight
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Joe Soto (135) vs. Brett Johns (135.5),Joe Soto,Brett Johns,https://www.youtube.com/watch?v=CDPhGGnSaOA,135.0
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Christina Marks (125.5) vs. Montana De La Rosa (125.5),Montana De La Rosa,Christina Marks,https://www.youtube.com/watch?v=CDPhGGnSaOA,125.5
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Christina Marks (125.5) vs. Montana De La Rosa (125.5),Christina Marks,Montana De La Rosa,https://www.youtube.com/watch?v=CDPhGGnSaOA,125.5
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Andrew Sanchez (185.5) vs. Ryan Janes (185),Andrew Sanchez,Ryan Janes,https://www.youtube.com/watch?v=CDPhGGnSaOA,185.5
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Karine Gevorgyan (130.5) vs. Rachael Ostovich (125),Rachael Ostovich,Karine Gevorgyan,https://www.youtube.com/watch?v=CDPhGGnSaOA,125.0
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Karine Gevorgyan (130.5) vs. Rachael Ostovich (125),Karine Gevorgyan,Rachael Ostovich,https://www.youtube.com/watch?v=CDPhGGnSaOA,130.5
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Shana Dobson (125.5) vs. Ariel Beck (125.5),Ariel Beck,Shana Dobson,https://www.youtube.com/watch?v=CDPhGGnSaOA,125.5
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Shana Dobson (125.5) vs. Ariel Beck (125.5),Shana Dobson,Ariel Beck,https://www.youtube.com/watch?v=CDPhGGnSaOA,125.5
2017-12-01,Bellator 189,Juliana Velasquez (126.0) vs. Na Liang (125.0),Na Liang,Juliana Velasquez,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,125.0
2017-12-01,The Ultimate Fighter Finale: Montano vs Modafferi,Emily Whitmire (125) vs. Gillian Robertson (125.5),Gillian Robertson,Emily Whitmire,https://www.youtube.com/watch?v=CDPhGGnSaOA,125.5
2017-12-01,Bellator 189,Juliana Velasquez (126.0) vs. Na Liang (125.0),Juliana Velasquez,Na Liang,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,126.0
2017-12-01,Bellator 189,Hisaki Kato (185.2) vs. Chidi Njokuani (185.3),Hisaki Kato,Chidi Njokuani,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,185.2
2017-12-01,Bellator 189,Thomas Lopez (145.7) vs. Cris Williams (145.6),Thomas Lopez,Cris Williams,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,145.7
2017-12-01,Bellator 189,Thomas Lopez (145.7) vs. Cris Williams (145.6),Cris Williams,Thomas Lopez,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,145.6
2017-12-01,Bellator 189,Ky Bennett (130.9) vs. Stephanie Geltmacher (130.9),Ky Bennett,Stephanie Geltmacher,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,130.9
2017-12-01,Bellator 189,Andrew Parker (184.7) vs. Frank Patterson (185.4),Andrew Parker,Frank Patterson,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,184.7
2017-12-01,Bellator 189,Sam Sicilia (146) vs. Marcos Galvao (145.8),Marcos Galvao,Sam Sicilia,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,145.8
2017-12-01,Bellator 189,Julia Budd (143.9) vs. Arlene Blencowe (144.6),Arlene Blencowe,Julia Budd,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,144.6
2017-12-01,Bellator 189,Rafael Lovato Jr. (185.7) vs. Chris Honeycutt (185.4),Rafael Lovato Jr.,Chris Honeycutt,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,185.7
2017-12-01,Bellator 189,Brian Grinnell (169.9) vs. Kemmyelle Haley (169.5),Brian Grinnell,Kemmyelle Haley,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,169.9
2017-12-01,Bellator 189,Rafael Lovato Jr. (185.7) vs. Chris Honeycutt (185.4),Chris Honeycutt,Rafael Lovato Jr.,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,185.4
2017-12-01,Bellator 189,Hisaki Kato (185.2) vs. Chidi Njokuani (185.3),Chidi Njokuani,Hisaki Kato,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,185.3
2017-12-01,Bellator 189,Brandon Phillips (135.0) vs. Jordan Howard (134.7),Jordan Howard,Brandon Phillips,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,134.7
2017-12-01,Bellator 189,David Rickels (160.7) vs. Adam Piccolotti (160.6),David Rickels,Adam Piccolotti,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,160.7
2017-12-01,Bellator 189,David Rickels (160.7) vs. Adam Piccolotti (160.6),Adam Piccolotti,David Rickels,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,160.6
2017-12-01,Bellator 189,Sam Sicilia (146) vs. Marcos Galvao (145.8),Sam Sicilia,Marcos Galvao,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,146.0
2017-12-01,Bellator 189,Julia Budd (143.9) vs. Arlene Blencowe (144.6),Julia Budd,Arlene Blencowe,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,143.9
2017-12-01,Bellator 189,Andrew Parker (184.7) vs. Frank Patterson (185.4),Franklin Patterson,Andrew Parker,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,185.4
2017-12-01,Bellator 189,Rick Gutierrez (148.4) vs. Gaston Bolanos (151.0),Rick Gutierrez,Gaston Bolanos,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,148.4
2017-12-01,Bellator 189,Rick Gutierrez (148.4) vs. Gaston Bolanos (151.0),Gaston Bolanos,Rick Gutierrez,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,151.0
2017-12-01,Bellator 189,Alec Williams (155.4) vs. Mandel Nallo (155.4),Alec Williams,Mandel Nallo,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,155.4
2017-12-01,Bellator 189,Brandon Phillips (135.0) vs. Jordan Howard (134.7),Brandon Phillips,Jordan Howard,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,135.0
2017-12-01,Bellator 189,Ky Bennett (130.9) vs. Stephanie Geltmacher (130.9),Stephanie Geltmacher,Ky Bennett,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,130.9
2017-12-01,Bellator 189,Alec Williams (155.4) vs. Mandel Nallo (155.4),Mandel Nallo,Alec Williams,https://www.mmafighting.com/2017/11/30/16719742/bellator-189-weigh-in-video,155.4
2017-11-25,UFC Shanghai,Wuliji Buren (146) vs. Rolando Dy (148),Wuliji Buren,Rolando Dy,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,146.0
2017-11-25,UFC Shanghai,Li Jingliang (171) vs. Zak Ottow (171),Zak Ottow,Li Jingliang,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,171.0
2017-11-25,UFC Shanghai,Zabit Magomedsharipov (146) vs. Sheymon Moraes (145),Sheymon Moraes,Zabit Magomedsharipov,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,145.0
2017-11-25,UFC Shanghai,Cyril Asker (244) vs. Yaozong Hu (232),Cyril Asker,Yaozong Hu,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,244.0
2017-11-25,UFC Shanghai,Zabit Magomedsharipov (146) vs. Sheymon Moraes (145),Zabit Magomedsharipov,Sheymon Moraes,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,146.0
2017-11-25,UFC Shanghai,Wuliji Buren (146) vs. Rolando Dy (148),Rolando Dy,Wuliji Buren,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,148.0
2017-11-25,UFC Shanghai,Gina Mazany (135) vs. Yanan Wu (135),Yanan Wu,Gina Mazany,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,135.0
2017-11-25,UFC Shanghai,Muslim Salikhov (170) vs. Alex Garcia (171),Alex Garcia,Muslim Salikhov,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,171.0
2017-11-25,UFC Shanghai,Muslim Salikhov (170) vs. Alex Garcia (171),Muslim Salikhov,Alex Garcia,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,170.0
2017-11-25,UFC Shanghai,Wang Guan (146) vs. Alex Caceres (146),Alex Caceres,Wang Guan,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,146.0
2017-11-25,UFC Shanghai,Kenan Song (170) vs. Bobby Nash (170.5),Kenan Song,Bobby Nash,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,170.0
2017-11-25,UFC Shanghai,Li Jingliang (171) vs. Zak Ottow (171),Li Jingliang,Zak Ottow,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,171.0
2017-11-25,UFC Shanghai,Gina Mazany (135) vs. Yanan Wu (135),Gina Mazany,Yanan Wu,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,135.0
2017-11-25,UFC Shanghai,Michael Bisping (186) vs. Kelvin Gastelum (186),Kelvin Gastelum,Michael Bisping,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,186.0
2017-11-25,UFC Shanghai,Michael Bisping (186) vs. Kelvin Gastelum (186),Michael Bisping,Kelvin Gastelum,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,186.0
2017-11-25,UFC Shanghai,Kenan Song (170) vs. Bobby Nash (170.5),Bobby Nash,Kenan Song,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,170.5
2017-11-25,UFC Shanghai,Kailin Curran (116) vs. Yan Xiaonan (116),Kailin Curran,Yan Xiaonan,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,116.0
2017-11-25,UFC Shanghai,Kailin Curran (116) vs. Yan Xiaonan (116),Yan Xiaonan,Kailin Curran,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,116.0
2017-11-25,UFC Shanghai,Wang Guan (146) vs. Alex Caceres (146),Wang Guan,Alex Caceres,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,146.0
2017-11-25,UFC Shanghai,Yadong Song (146) vs. Bharat Kandare (145),Yadong Song,Bharat Kandare,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,146.0
2017-11-25,UFC Shanghai,Yadong Song (146) vs. Bharat Kandare (145),Bharat Kandare,Yadong Song,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,145.0
2017-11-25,UFC Shanghai,Chase Sherman (252) vs. Shamil Abdurakhimov (261),Chase Sherman,Shamil Abdurakhimov,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,252.0
2017-11-25,UFC Shanghai,Cyril Asker (244) vs. Yaozong Hu (232),Yaozong Hu,Cyril Asker,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,232.0
2017-11-25,UFC Shanghai,Chase Sherman (252) vs. Shamil Abdurakhimov (261),Shamil Abdurakhimov,Chase Sherman,https://www.mmafighting.com/2017/11/23/16694996/ufc-shanghai-weigh-in-video,261.0
2017-11-18,UFC Sydney,Fabricio Werdum (249) vs. Marcin Tybura (247),Marcin Tybura,Fabricio Werdum,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,247.0
2017-11-18,UFC Sydney,Rashad Coulter (249) vs. Tai Tuivasa (265),Rashad Coulter,Tai Tuivasa,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,249.0
2017-11-18,UFC Sydney,Janel Lausa (124) vs. Eric Shelton (125),Eric Shelton,Janel Lausa,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,125.0
2017-11-18,UFC Sydney,Janel Lausa (124) vs. Eric Shelton (125),Jenel Lausa,Eric Shelton,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,124.0
2017-11-18,UFC Sydney,Elias Theodorou (185) vs. Dan Kelly (185),Elias Theodorou,Dan Kelly,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,185.0
2017-11-18,UFC Sydney,Anthony Hamilton (261) vs. Adam Wieczorek (238.6),Adam Wieczorek,Anthony Hamilton,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,238.6
2017-11-18,UFC Sydney,Fabricio Werdum (249) vs. Marcin Tybura (247),Fabricio Werdum,Marcin Tybura,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,249.0
2017-11-18,UFC Sydney,Tim Means (170) vs. Belal Muhammad (170),Tim Means,Belal Muhammad,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,170.0
2017-11-18,UFC Sydney,Tim Means (170) vs. Belal Muhammad (170),Belal Muhammad,Tim Means,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,170.0
2017-11-18,UFC Sydney,Jake Matthews (170) vs. Bojan Velickovic (170),Jake Matthews,Bojan Velickovic,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,170.0
2017-11-18,UFC Sydney,Jake Matthews (170) vs. Bojan Velickovic (170),Bojan Velickovic,Jake Matthews,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,170.0
2017-11-18,UFC Sydney,Rashad Coulter (249) vs. Tai Tuivasa (265),Tai Tuivasa,Rashad Coulter,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,265.0
2017-11-18,UFC Sydney,Elias Theodorou (185) vs. Dan Kelly (185),Daniel Kelly,Elias Theodorou,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,185.0
2017-11-18,UFC Sydney,Alexander Volkanovski (149) vs. Shane Young (147),Shane Young,Alexander Volkanovski,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,147.0
2017-11-18,UFC Sydney,Will Brooks (156) vs. Nik Lentz (155),Will Brooks,Nik Lentz,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,156.0
2017-11-18,UFC Sydney,Anthony Hamilton (261) vs. Adam Wieczorek (238.6),Anthony Hamilton,Adam Wieczorek,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,261.0
2017-11-18,UFC Sydney,Will Brooks (156) vs. Nik Lentz (155),Nik Lentz,Will Brooks,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,155.0
2017-11-18,UFC Sydney,Alexander Volkanovski (149) vs. Shane Young (147),Alexander Volkanovski,Shane Young,https://www.mmafighting.com/2017/11/17/16669118/ufc-sydney-weigh-in-video,149.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Matt Brown (171) vs. Diego Sanchez (170),Diego Sanchez,Matt Brown,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,170.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Andrei Arlovski (244) vs. Junior Albini (265.5),Junior Albini,Andrei Arlovski,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,265.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Raphael Assuncao (135.5) vs. Matthew Lopez (138.5),Matthew Lopez,Raphael Assuncao,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,138.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Nate Marquardt (185.5) vs. Cezar Ferreira (185),Cezar Ferreira,Nate Marquardt,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,185.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Nate Marquardt (185.5) vs. Cezar Ferreira (185),Nate Marquardt,Cezar Ferreira,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,185.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Raphael Assuncao (135.5) vs. Matthew Lopez (138.5),Raphael Assuncao,Matthew Lopez,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,135.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Court McGee (170) vs. Sean Strickland (169.5),Sean Strickland,Court McGee,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,169.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Jake Collier (205.5) vs. Marcel Fortuna (205.5),Jake Collier,Marcel Fortuna,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,205.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Dustin Poirier (156) vs. Anthony Pettis (155.5),Anthony Pettis,Dustin Poirier,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,155.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Dustin Poirier (156) vs. Anthony Pettis (155.5),Dustin Poirier,Anthony Pettis,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,156.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Joe Lauzon (155) vs. Clay Guida (155),Clay Guida,Joe Lauzon,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,155.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Joe Lauzon (155) vs. Clay Guida (155),Joe Lauzon,Clay Guida,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,155.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Tatiana Suarez (115) vs. Viviane Pereira (114.5),Tatiana Suarez,Viviane Pereira,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,115.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",John Dodson (135.5) vs. Marlon Moraes (136),John Dodson,Marlon Moraes,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,135.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Court McGee (170) vs. Sean Strickland (169.5),Court McGee,Sean Strickland,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,170.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",John Dodson (135.5) vs. Marlon Moraes (136),Marlon Moraes,John Dodson,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,136.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Jake Collier (205.5) vs. Marcel Fortuna (205.5),Marcel Fortuna,Jake Collier,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,205.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Matt Brown (171) vs. Diego Sanchez (170),Matt Brown,Diego Sanchez,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,171.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Andrei Arlovski (244) vs. Junior Albini (265.5),Andrei Arlovski,Junior Albini,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,244.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Darren Stewart (184) vs. Karl Roberson (184.5),Karl Roberson,Darren Stewart,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,184.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Angela Hill (115) vs. Nina Ansaroff (115),Nina Ansaroff,Angela Hill,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,115.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Angela Hill (115) vs. Nina Ansaroff (115),Angela Hill,Nina Ansaroff,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,115.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Sage Northcutt (155.5) vs. Michel Quinones (155),Michel Quinones,Sage Northcutt,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,155.0
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Sage Northcutt (155.5) vs. Michel Quinones (155),Sage Northcutt,Michel Quinones,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,155.5
2017-11-11,"UFC Norfolk, results: One fighter misses weight",Tatiana Suarez (115) vs. Viviane Pereira (114.5),Viviane Pereira,Tatiana Suarez,https://www.mmafighting.com/2017/11/10/16632164/ufc-norfolk-weigh-in-video-results-one-fighter-misses-weight,114.5
